postcode,sub_district_TH,sub_district_EN,sub_district_id,district_TH,district_EN,district_id,province_TH,province_EN,province_id,id
32210,กาบเชิง,Kap Choeng,320601,กาบเชิง,Kap Choeng,3206,สุรินทร์,Surin,32,1981
32210,คูตัน,Khu Tan,320604,กาบเชิง,Kap Choeng,3206,สุรินทร์,Surin,32,1982
32210,ด่าน,Dan,320605,กาบเชิง,Kap Choeng,3206,สุรินทร์,Surin,32,1983
32210,แนงมุด,Naeng Mut,320606,กาบเชิง,Kap Choeng,3206,สุรินทร์,Surin,32,1984
32210,โคกตะเคียน,Khok Takhian,320607,กาบเชิง,Kap Choeng,3206,สุรินทร์,Surin,32,1985
32210,ตะเคียน,Takhian,320610,กาบเชิง,Kap Choeng,3206,สุรินทร์,Surin,32,1986
32130,รัตนบุรี,Rattana Buri,320701,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1987
32130,ธาตุ,That,320702,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1988
32130,แก,Kae,320703,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1989
32130,ดอนแรด,Don Raet,320704,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1990
32130,หนองบัวทอง,Nong Bua Thong,320705,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1991
32130,หนองบัวบาน,Nong Bua Ban,320706,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1992
32130,ไผ่,Phai,320709,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1993
32130,เบิด,Boet,320711,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1994
32130,น้ำเขียว,Nam Khiao,320713,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1995
32130,กุดขาคีม,Kut Kha Khim,320714,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1996
32130,ยางสว่าง,Yang Sawang,320715,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1997
32130,ทับใหญ่,Thap Yai,320716,รัตนบุรี,Rattanaburi,3207,สุรินทร์,Surin,32,1998
32160,สนม,Sanom,320801,สนม,Sanom,3208,สุรินทร์,Surin,32,1999
32160,โพนโก,Phon Ko,320802,สนม,Sanom,3208,สุรินทร์,Surin,32,2000
32160,หนองระฆัง,Nong Rakhang,320803,สนม,Sanom,3208,สุรินทร์,Surin,32,2001
32160,นานวน,Na Nuan,320804,สนม,Sanom,3208,สุรินทร์,Surin,32,2002
32160,แคน,Khaen,320805,สนม,Sanom,3208,สุรินทร์,Surin,32,2003
32160,หัวงัว,Hua Ngua,320806,สนม,Sanom,3208,สุรินทร์,Surin,32,2004
32160,หนองอียอ,Nong I Yo,320807,สนม,Sanom,3208,สุรินทร์,Surin,32,2005
32110,ระแงง,Ra-Ngaeng,320901,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2006
32110,ตรึม,Truem,320902,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2007
32110,จารพัต,Charaphat,320903,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2008
32110,ยาง,Yang,320904,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2009
32110,แตล,Tlae,320905,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2010
32110,หนองบัว,Nong Bua,320906,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2011
32110,คาละแมะ,Khalamae,320907,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2012
32110,หนองเหล็ก,Nong Lek,320908,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2013
32110,หนองขวาว,Nong Khwao,320909,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2014
32110,ช่างปี่,Chang Pi,320910,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2015
32110,กุดหวาย,Kut Wai,320911,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2016
32110,ขวาวใหญ่,Khwao Yai,320912,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2017
32110,นารุ่ง,Na Rung,320913,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2018
32110,ตรมไพร,Trom Phrai,320914,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2019
32110,ผักไหม,Phak Mai,320915,ศีขรภูมิ,Sikhoraphum,3209,สุรินทร์,Surin,32,2020
32150,สังขะ,Sangkha,321001,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2021
32150,ขอนแตก,Khon Taek,321002,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2022
32150,ดม,Dom,321006,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2023
32150,พระแก้ว,Phra Kaeo,321007,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2024
32150,บ้านจารย์,Ban Chan,321008,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2025
32150,กระเทียม,Krathiam,321009,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2026
32150,สะกาด,Sakat,321010,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2027
32150,ตาตุม,Tatum,321011,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2028
32150,ทับทัน,Thapthan,321012,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2029
32150,ตาคง,Ta Khong,321013,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2030
32150,บ้านชบ,Ban Chop,321015,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2031
32150,เทพรักษา,Thep Raksa,321017,สังขะ,Sangkha,3210,สุรินทร์,Surin,32,2032
32220,ลำดวน,Lamduan,321101,ลำดวน,Lamduan,3211,สุรินทร์,Surin,32,2033
32220,โชคเหนือ,Chok Nuea,321102,ลำดวน,Lamduan,3211,สุรินทร์,Surin,32,2034
32220,อู่โลก,U Lok,321103,ลำดวน,Lamduan,3211,สุรินทร์,Surin,32,2035
32220,ตรำดม,Tramdom,321104,ลำดวน,Lamduan,3211,สุรินทร์,Surin,32,2036
32220,ตระเปียงเตีย,Trapiang Tia,321105,ลำดวน,Lamduan,3211,สุรินทร์,Surin,32,2037
32170,สำโรงทาบ,Samrong Thap,321201,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2038
32170,หนองไผ่ล้อม,Nong Phai Lom,321202,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2039
32170,กระออม,Kra-Om,321203,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2040
32170,หนองฮะ,Nong Ha,321204,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2041
32170,ศรีสุข,Si Suk,321205,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2042
32170,เกาะแก้ว,Ko Kaeo,321206,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2043
32170,หมื่นศรี,Muen Si,321207,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2044
32170,เสม็จ,Samet,321208,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2045
32170,สะโน,Sano,321209,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2046
32170,ประดู่,Pradu,321210,สำโรงทาบ,Samrong Thap,3212,สุรินทร์,Surin,32,2047
32230,บัวเชด,Bua Chet,321301,บัวเชด,Buachet,3213,สุรินทร์,Surin,32,2048
32230,สะเดา,Sadao,321302,บัวเชด,Buachet,3213,สุรินทร์,Surin,32,2049
32230,จรัส,Charat,321303,บัวเชด,Buachet,3213,สุรินทร์,Surin,32,2050
32230,ตาวัง,Ta Wang,321304,บัวเชด,Buachet,3213,สุรินทร์,Surin,32,2051
32230,อาโพน,A Phon,321305,บัวเชด,Buachet,3213,สุรินทร์,Surin,32,2052
32230,สำเภาลูน,Samphao Lun,321306,บัวเชด,Buachet,3213,สุรินทร์,Surin,32,2053
32140,บักได,Bak Dai,321401,พนมดงรัก,Phanom Dong Rak,3214,สุรินทร์,Surin,32,2054
32140,โคกกลาง,Khok Klang,321402,พนมดงรัก,Phanom Dong Rak,3214,สุรินทร์,Surin,32,2055
32140,จีกแดก,Chik Daek,321403,พนมดงรัก,Phanom Dong Rak,3214,สุรินทร์,Surin,32,2056
32140,ตาเมียง,Ta Miang,321404,พนมดงรัก,Phanom Dong Rak,3214,สุรินทร์,Surin,32,2057
32150,ณรงค์,Narong,321501,ศรีณรงค์,Si Narong,3215,สุรินทร์,Surin,32,2058
32150,แจนแวน,Chaen Waen,321502,ศรีณรงค์,Si Narong,3215,สุรินทร์,Surin,32,2059
32150,ตรวจ,Truat,321503,ศรีณรงค์,Si Narong,3215,สุรินทร์,Surin,32,2060
32150,หนองแวง,Nong Waeng,321504,ศรีณรงค์,Si Narong,3215,สุรินทร์,Surin,32,2061
32150,ศรีสุข,Si Suk,321505,ศรีณรงค์,Si Narong,3215,สุรินทร์,Surin,32,2062
32000,เขวาสินรินทร์,Khewa Sinarin,321601,เขวาสินรินทร์,Khwao Sinarin,3216,สุรินทร์,Surin,32,2063
32000,บึง,Bueng,321602,เขวาสินรินทร์,Khwao Sinarin,3216,สุรินทร์,Surin,32,2064
32000,ตากูก,Ta Kuk,321603,เขวาสินรินทร์,Khwao Sinarin,3216,สุรินทร์,Surin,32,2065
32000,ปราสาททอง,Prasat Thong,321604,เขวาสินรินทร์,Khwao Sinarin,3216,สุรินทร์,Surin,32,2066
32000,บ้านแร่,Ban Rae,321605,เขวาสินรินทร์,Khwao Sinarin,3216,สุรินทร์,Surin,32,2067
32130,หนองหลวง,Nong Luang,321701,โนนนารายณ์,Non Narai,3217,สุรินทร์,Surin,32,2068
32130,คำผง,Kham Phong,321702,โนนนารายณ์,Non Narai,3217,สุรินทร์,Surin,32,2069
32130,โนน,Non,321703,โนนนารายณ์,Non Narai,3217,สุรินทร์,Surin,32,2070
32130,ระเวียง,Rawiang,321704,โนนนารายณ์,Non Narai,3217,สุรินทร์,Surin,32,2071
32130,หนองเทพ,Nong Thep,321705,โนนนารายณ์,Non Narai,3217,สุรินทร์,Surin,32,2072
33000,เมืองเหนือ,Mueang Nuea,330101,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2073
33000,คูซอด,Khu Sot,330103,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2074
33000,ซำ,Sam,330104,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2075
33000,จาน,Chan,330105,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2076
33000,ตะดอบ,Tadop,330106,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2077
33000,หนองครก,Nong Khrok,330107,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2078
33000,โพนข่า,Phon Kha,330111,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2079
33000,โพนค้อ,Phon Kho,330112,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2080
33000,หญ้าปล้อง,Ya Plong,330116,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2081
33000,ทุ่ม,Thum,330118,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2082
33000,หนองไฮ,Nong Hai,330119,เมืองศรีสะเกษ,Mueang Si Sa Ket,3301,ศรีสะเกษ,Si Sa Ket,33,2083
